13,13,12,11,10,9,8,7,6,5,4,3,2,3,4,5,6,7,8,9,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,4,5,6,7,8,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,3,4,5,6,7,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,4,5,6,7,8,14,13,12,11,10,9,8,7,6,5,4,3,2,3,4,5,6,6,7,8,15,14,13,12,11,10,9,8,7,6,5,4,3,4,5,6,7,7,8,9,16,15,14,13,12,11,10,9,8,7,6,5,4,5,6,7,8,8,9,10,17,16,15,14,13,12,11,10,9,8,7,6,5,6,7,8,9,9,10,10,18,17,16,15,14,13,12,11,10,9,8,7,6,7,8,8,9,10,11,11,19,18,17,16,15,14,13,12,11,10,9,8,7,8,9,9,9,10,11,12,20,19,18,17,16,15,14,13,12,11,10,9,8,9,10,10,10,11,12,12,21,20,19,18,17,16,15,14,13,12,11,10,9,10,11,11,11,12,13,13,22,21,20,19,18,17,16,15,14,13,12,11,10,11,12,12,12,13,14,14,23,22,21,20,19,18,17,16,15,14,13,12,11,12,13,13,13,14,15,15,24,23,22,21,20,19,18,17,16,15,14,13,12,13,14,14,14,15,15,16,25,24,23,22,21,20,19,18,17,16,15,14,13,14,15,15,15,16,16,17,26,25,24,23,22,21,20,19,18,17,16,15,14,15,16,16,16,17,17,18,27,26,25,24,23,22,21,20,19,18,17,16,15,16,17,17,17,18,18,19,28,27,26,25,24,23,22,21,20,19,18,17,16,17,18,18,18,19,19,20,29,28,27,26,25,24,23,22,21,20,19,18,17,18,19,19,19,20,20,21
14,14,13,12,11,10,9,8,7,6,5,4,3,2,3,4,5,6,7,8,14,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,4,5,6,7,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,3,4,5,6,14,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,4,5,6,7,15,14,13,12,11,10,9,8,7,6,5,4,3,2,3,4,5,5,6,7,16,15,14,13,12,11,10,9,8,7,6,5,4,3,4,5,6,6,7,8,17,16,15,14,13,12,11,10,9,8,7,6,5,4,5,6,7,7,8,9,18,17,16,15,14,13,12,11,10,9,8,7,6,5,6,7,8,8,9,9,19,18,17,16,15,14,13,12,11,10,9,8,7,6,7,7,8,9,10,10,20,19,18,17,16,15,14,13,12,11,10,9,8,7,8,8,8,9,10,11,21,20,19,18,17,16,15,14,13,12,11,10,9,8,9,9,9,10,11,11,22,21,20,19,18,17,16,15,14,13,12,11,10,9,10,10,10,11,12,12,23,22,21,20,19,18,17,16,15,14,13,12,11,10,11,11,11,12,13,13,24,23,22,21,20,19,18,17,16,15,14,13,12,11,12,12,12,13,14,14,25,24,23,22,21,20,19,18,17,16,15,14,13,12,13,13,13,14,14,15,26,25,24,23,22,21,20,19,18,17,16,15,14,13,14,14,14,15,15,16,27,26,25,24,23,22,21,20,19,18,17,16,15,14,15,15,15,16,16,17,28,27,26,25,24,23,22,21,20,19,18,17,16,15,16,16,16,17,17,18,29,28,27,26,25,24,23,22,21,20,19,18,17,16,17,17,17,18,18,19,30,29,28,27,26,25,24,23,22,21,20,19,18,17,18,18,18,19,19,20
15,15,14,13,12,11,10,9,8,7,6,5,4,3,2,3,4,5,6,7,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,4,5,6,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,3,4,5,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,4,5,6,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,3,4,4,5,6,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,4,5,5,6,7,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,5,6,6,7,8,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,6,7,7,8,8,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,6,7,8,9,9,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,7,7,8,9,10,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,8,8,9,10,10,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,9,9,10,11,11,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,10,10,11,12,12,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,11,11,12,13,13,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,12,12,13,13,14,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,13,13,14,14,15,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,14,14,15,15,16,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,15,15,16,16,17,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,16,16,17,17,18,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,17,17,18,18,19
15,15,14,13,12,11,10,9,8,7,6,5,4,3,2,2,3,4,5,6,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,1,2,3,4,5,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,3,4,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,4,5,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,3,3,4,5,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,4,4,5,6,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,5,5,6,7,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,6,6,7,7,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,7,7,8,8,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,7,8,9,9,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,8,9,10,10,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,9,10,11,11,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,10,11,12,12,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,11,12,13,13,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,12,13,13,14,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,13,14,14,15,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,14,15,15,16,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,15,16,16,17,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,16,17,17,18,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,17,18,18,19
16,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,2,3,4,5,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,2,1,2,3,4,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,3,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,4,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,2,3,4,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,3,4,5,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,4,5,6,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,5,6,6,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,6,7,7,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,7,8,8,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,8,9,9,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,9,10,10,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,10,11,11,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,11,12,12,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,12,12,13,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,13,13,14,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,14,14,15,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,15,15,16,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,16,16,17,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,17,17,18
17,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,3,2,3,4,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,3,2,1,2,3,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,2,3,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,3,4,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,4,5,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,5,6,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,6,6,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,7,7,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,8,8,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,9,9,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,10,10,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,11,11,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,12,12,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,12,13,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,13,14,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,14,15,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,15,16,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,16,17,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,17,18
18,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,4,3,2,3,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,4,3,2,1,2,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,2,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,3,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,4,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,5,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,5,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,6,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,7,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,8,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,9,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,10,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,11,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,12,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,13,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,14,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,15,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,16,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,17
19,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,5,4,3,2,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,5,4,3,2,1,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,36,35,34,33,32,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17
3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,1,2,3,4,5,6,7,8,9,10,11,11,12,13,14,15,16,17,18,19,2,3,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,3,4,4,5,6,7,8,9,9,10,11,12,13,14,15,16,17,18,19,20,4,5,5,6,7,8,9,10,10,10,11,12,13,14,15,16,17,18,19,20,5,6,6,7,8,9,10,11,11,11,12,13,14,15,16,16,17,18,19,20,6,7,7,8,9,10,11,12,12,12,13,14,15,16,17,17,17,18,19,20,7,8,8,9,10,11,12,13,13,13,14,15,16,17,18,18,18,19,20,20,8,9,9,10,11,12,12,13,14,14,15,16,17,18,19,19,19,20,21,21,9,10,10,10,11,12,13,14,14,15,15,16,17,18,19,20,20,21,22,22,10,11,11,11,12,13,14,15,15,16,16,17,18,19,20,21,21,22,23,23,11,12,12,12,13,14,14,15,16,17,17,18,19,20,21,22,22,23,23,24,12,13,13,13,14,15,15,16,17,18,18,19,20,21,22,23,23,24,24,25,13,14,14,14,15,16,16,16,17,18,19,20,20,21,22,23,24,25,25,26,14,15,15,15,16,17,17,17,18,19,20,21,21,22,23,24,25,26,26,27,15,16,16,16,17,18,18,18,19,20,21,22,22,23,24,25,26,27,27,28,16,17,17,17,18,19,19,19,20,20,21,22,23,24,25,26,27,28,28,29
3,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,3,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,2,1,2,3,4,5,6,7,8,9,10,10,11,12,13,14,15,16,17,18,3,2,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,4,3,3,4,5,6,7,8,8,9,10,11,12,13,14,15,16,17,18,19,5,4,4,5,6,7,8,9,9,9,10,11,12,13,14,15,16,17,18,19,6,5,5,6,7,8,9,10,10,10,11,12,13,14,15,15,16,17,18,19,7,6,6,7,8,9,10,11,11,11,12,13,14,15,16,16,16,17,18,19,8,7,7,8,9,10,11,12,12,12,13,14,15,16,17,17,17,18,19,19,9,8,8,9,10,11,11,12,13,13,14,15,16,17,18,18,18,19,20,20,10,9,9,9,10,11,12,13,13,14,14,15,16,17,18,19,19,20,21,21,11,10,10,10,11,12,13,14,14,15,15,16,17,18,19,20,20,21,22,22,12,11,11,11,12,13,13,14,15,16,16,17,18,19,20,21,21,22,22,23,13,12,12,12,13,14,14,15,16,17,17,18,19,20,21,22,22,23,23,24,14,13,13,13,14,15,15,15,16,17,18,19,19,20,21,22,23,24,24,25,15,14,14,14,15,16,16,16,17,18,19,20,20,21,22,23,24,25,25,26,16,15,15,15,16,17,17,17,18,19,20,21,21,22,23,24,25,26,26,27,17,16,16,16,17,18,18,18,19,19,20,21,22,23,24,25,26,27,27,28
4,4,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,4,3,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,3,2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,2,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,3,2,1,2,3,4,5,6,7,8,9,9,10,11,12,13,14,15,16,17,4,3,2,3,4,5,6,7,8,9,10,10,11,12,13,14,15,16,17,18,5,4,3,4,5,6,7,8,8,9,10,11,12,13,14,15,16,17,18,19,6,5,4,5,6,7,8,9,9,9,10,11,12,13,14,15,16,17,18,19,7,6,5,6,7,8,9,10,10,10,11,12,13,14,15,15,16,17,18,19,8,7,6,7,8,9,10,11,11,11,12,13,14,15,16,16,16,17,18,19,9,8,7,8,9,10,11,12,12,12,13,14,15,16,17,17,17,18,19,19,10,9,8,9,10,11,11,12,13,13,14,15,16,17,18,18,18,19,20,20,11,10,9,9,10,11,12,13,13,14,14,15,16,17,18,19,19,20,21,21,12,11,10,10,11,12,13,14,14,15,15,16,17,18,19,20,20,21,22,22,13,12,11,11,12,13,13,14,15,16,16,17,18,19,20,21,21,22,22,23,14,13,12,12,13,14,14,15,16,17,17,18,19,20,21,22,22,23,23,24,15,14,13,13,14,15,15,15,16,17,18,19,19,20,21,22,23,24,24,25,16,15,14,14,15,16,16,16,17,18,19,20,20,21,22,23,24,25,25,26,17,16,15,15,16,17,17,17,18,19,20,21,21,22,23,24,25,26,26,27,18,17,16,16,17,18,18,18,19,19,20,21,22,23,24,25,26,27,27,28
5,5,4,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,5,4,3,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,4,3,2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,3,2,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,4,3,2,1,2,3,4,5,6,7,8,8,9,10,11,12,13,14,15,16,5,4,3,2,3,4,5,6,7,8,9,9,10,11,12,13,14,15,16,17,6,5,4,3,4,5,6,7,7,8,9,10,11,12,13,14,15,16,17,18,7,6,5,4,5,6,7,8,8,8,9,10,11,12,13,14,15,16,17,18,8,7,6,5,6,7,8,9,9,9,10,11,12,13,14,14,15,16,17,18,9,8,7,6,7,8,9,10,10,10,11,12,13,14,15,15,15,16,17,18,10,9,8,7,8,9,10,11,11,11,12,13,14,15,16,16,16,17,18,18,11,10,9,8,9,10,10,11,12,12,13,14,15,16,17,17,17,18,19,19,12,11,10,9,10,11,11,12,12,13,13,14,15,16,17,18,18,19,20,20,13,12,11,10,11,12,12,13,13,14,14,15,16,17,18,19,19,20,21,21,14,13,12,11,12,13,13,14,14,15,15,16,17,18,19,20,20,21,21,22,15,14,13,12,13,14,14,15,15,16,16,17,18,19,20,21,21,22,22,23,16,15,14,13,14,15,15,15,16,17,17,18,18,19,20,21,22,23,23,24,17,16,15,14,15,16,16,16,17,18,18,19,19,20,21,22,23,24,24,25,18,17,16,15,16,17,17,17,18,19,19,20,20,21,22,23,24,25,25,26,19,18,17,16,17,18,18,18,19,19,20,21,21,22,23,24,25,26,26,27
6,6,5,4,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,6,5,4,3,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,5,4,3,2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,4,3,2,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,5,4,3,2,1,2,3,4,5,6,7,7,8,9,10,11,12,13,14,15,6,5,4,3,2,3,4,5,6,7,8,8,9,10,11,12,13,14,15,16,7,6,5,4,3,4,5,6,6,7,8,9,10,11,12,13,14,15,16,17,8,7,6,5,4,5,6,7,7,7,8,9,10,11,12,13,14,15,16,17,9,8,7,6,5,6,7,8,8,8,9,10,11,12,13,13,14,15,16,17,10,9,8,7,6,7,8,9,9,9,10,11,12,13,14,14,14,15,16,17,11,10,9,8,7,8,9,10,10,10,11,12,13,14,15,15,15,16,17,17,12,11,10,9,8,9,9,10,11,11,12,13,14,15,16,16,16,17,18,18,13,12,11,10,9,10,10,11,11,12,12,13,14,15,16,17,17,18,19,19,14,13,12,11,10,11,11,12,12,13,13,14,15,16,17,18,18,19,20,20,15,14,13,12,11,12,12,13,13,14,14,15,16,17,18,19,19,20,20,21,16,15,14,13,12,13,13,14,14,15,15,16,17,18,19,20,20,21,21,22,17,16,15,14,13,14,14,14,15,16,16,17,17,18,19,20,21,22,22,23,18,17,16,15,14,15,15,15,16,17,17,18,18,19,20,21,22,23,23,24,19,18,17,16,15,16,16,16,17,18,18,19,19,20,21,22,23,24,24,25,20,19,18,17,16,17,17,17,18,18,19,20,20,21,22,23,24,25,25,26
7,7,6,5,4,5,4,5,6,7,8,9,10,11,12,13,14,15,16,17,7,6,5,4,3,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,6,5,4,3,2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,5,4,3,2,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,6,5,4,3,2,1,2,3,4,5,6,6,7,8,9,10,11,12,13,14,7,6,5,4,3,2,3,4,5,6,7,7,8,9,10,11,12,13,14,15,8,7,6,5,4,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,9,8,7,6,5,4,5,6,6,6,7,8,9,10,11,12,13,14,15,16,10,9,8,7,6,5,6,7,7,7,8,9,10,11,12,12,13,14,15,16,11,10,9,8,7,6,7,8,8,8,9,10,11,12,13,13,13,14,15,16,12,11,10,9,8,7,8,9,9,9,10,11,12,13,14,14,14,15,16,16,13,12,11,10,9,8,8,9,10,10,11,12,13,14,15,15,15,16,17,17,14,13,12,11,10,9,9,10,10,11,11,12,13,14,15,16,16,17,18,18,15,14,13,12,11,10,10,11,11,12,12,13,14,15,16,17,17,18,19,19,16,15,14,13,12,11,11,12,12,13,13,14,15,16,17,18,18,19,19,20,17,16,15,14,13,12,12,13,13,14,14,15,16,17,18,19,19,20,20,21,18,17,16,15,14,13,13,13,14,15,15,16,16,17,18,19,20,21,21,22,19,18,17,16,15,14,14,14,15,16,16,17,17,18,19,20,21,22,22,23,20,19,18,17,16,15,15,15,16,17,17,18,18,19,20,21,22,23,23,24,21,20,19,18,17,16,16,16,17,17,18,19,19,20,21,22,23,24,24,25
8,8,7,6,5,4,3,4,5,6,7,8,9,10,11,12,13,14,15,16,8,7,6,5,4,3,2,3,4,5,6,7,8,9,10,11,12,13,14,15,7,6,5,4,3,2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,6,5,4,3,2,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,7,6,5,4,3,2,1,2,3,4,5,5,6,7,8,9,10,11,12,13,8,7,6,5,4,3,2,3,4,5,6,6,7,8,9,10,11,12,13,14,9,8,7,6,5,4,3,4,4,5,6,7,8,9,10,11,12,13,14,15,10,9,8,7,6,5,4,5,5,5,6,7,8,9,10,11,12,13,14,15,11,10,9,8,7,6,5,6,6,6,7,8,9,10,11,11,12,13,14,15,12,11,10,9,8,7,6,7,7,7,8,9,10,11,12,12,12,13,14,15,13,12,11,10,9,8,7,8,8,8,9,10,11,12,13,13,13,14,15,15,14,13,12,11,10,9,8,9,9,9,10,11,12,13,14,14,14,15,16,16,15,14,13,12,11,10,9,10,10,10,10,11,12,13,14,15,15,16,17,17,16,15,14,13,12,11,10,11,11,11,11,12,13,14,15,16,16,17,18,18,17,16,15,14,13,12,11,12,12,12,12,13,14,15,16,17,17,18,18,19,18,17,16,15,14,13,12,13,13,13,13,14,15,16,17,18,18,19,19,20,19,18,17,16,15,14,13,13,14,14,14,15,15,16,17,18,19,20,20,21,20,19,18,17,16,15,14,14,15,15,15,16,16,17,18,19,20,21,21,22,21,20,19,18,17,16,15,15,16,16,16,17,17,18,19,20,21,22,22,23,22,21,20,19,18,17,16,16,17,17,17,18,18,19,20,21,22,23,23,24
9,9,8,7,6,5,4,3,4,5,6,7,8,9,10,11,12,13,14,15,9,8,7,6,5,4,3,2,3,4,5,6,7,8,9,10,11,12,13,14,8,7,6,5,4,3,2,1,2,3,4,5,6,7,8,9,10,11,12,13,7,6,5,4,3,2,1,0,1,2,3,4,5,6,7,8,9,10,11,12,8,7,6,5,4,3,2,1,2,3,4,4,5,6,7,8,9,10,11,12,9,8,7,6,5,4,3,2,3,4,5,5,6,7,8,9,10,11,12,13,10,9,8,7,6,5,4,3,3,4,5,6,7,8,9,10,11,12,13,14,11,10,9,8,7,6,5,4,4,4,5,6,7,8,9,10,11,12,13,14,12,11,10,9,8,7,6,5,5,5,6,7,8,9,10,10,11,12,13,14,13,12,11,10,9,8,7,6,6,6,7,8,9,10,11,11,11,12,13,14,14,13,12,11,10,9,8,7,7,7,8,9,10,11,12,12,12,13,14,14,15,14,13,12,11,10,9,8,8,8,9,10,11,12,13,13,13,14,15,15,16,15,14,13,12,11,10,9,9,9,9,10,11,12,13,14,14,15,16,16,17,16,15,14,13,12,11,10,10,10,10,11,12,13,14,15,15,16,17,17,18,17,16,15,14,13,12,11,11,11,11,12,13,14,15,16,16,17,17,18,19,18,17,16,15,14,13,12,12,12,12,13,14,15,16,17,17,18,18,19,20,19,18,17,16,15,14,13,13,13,13,14,14,15,16,17,18,19,19,20,21,20,19,18,17,16,15,14,14,14,14,15,15,16,17,18,19,20,20,21,22,21,20,19,18,17,16,15,15,15,15,16,16,17,18,19,20,21,21,22,23,22,21,20,19,18,17,16,16,16,16,17,17,18,19,20,21,22,22,23
9,9,8,7,6,5,4,3,3,4,5,6,7,8,9,10,11,12,13,14,9,8,7,6,5,4,3,2,2,3,4,5,6,7,8,9,10,11,12,13,8,7,6,5,4,3,2,1,1,2,3,4,5,6,7,8,9,10,11,12,8,7,6,5,4,3,2,1,0,1,2,3,4,5,6,7,8,9,10,11,9,8,7,6,5,4,3,2,1,2,3,3,4,5,6,7,8,9,10,11,10,9,8,7,6,5,4,3,2,3,4,4,5,6,7,8,9,10,11,12,11,10,9,8,7,6,5,4,3,4,5,5,6,7,8,9,10,11,12,13,12,11,10,9,8,7,6,5,4,4,5,6,6,7,8,9,10,11,12,13,13,12,11,10,9,8,7,6,5,5,6,7,7,8,9,9,10,11,12,13,14,13,12,11,10,9,8,7,6,6,7,8,8,9,10,10,10,11,12,13,15,14,13,12,11,10,9,8,7,7,8,9,9,10,11,11,11,12,13,13,16,15,14,13,12,11,10,9,8,8,9,10,10,11,12,12,12,13,14,14,17,16,15,14,13,12,11,10,9,9,9,10,11,12,13,13,13,14,15,15,18,17,16,15,14,13,12,11,10,10,10,11,12,13,14,14,14,15,16,16,19,18,17,16,15,14,13,12,11,11,11,12,13,14,15,15,15,16,16,17,20,19,18,17,16,15,14,13,12,12,12,13,14,15,16,16,16,17,17,18,21,20,19,18,17,16,15,14,13,13,13,14,14,15,16,17,17,18,18,19,22,21,20,19,18,17,16,15,14,14,14,15,15,16,17,18,18,19,19,20,23,22,21,20,19,18,17,16,15,15,15,16,16,17,18,19,19,20,20,21,24,23,22,21,20,19,18,17,16,16,16,17,17,18,19,20,20,21,21,22
